Data,Código,Nome,Preço Abertura,Preço Máximo,Preço Mínimo,Preço Médio,Preço Fechamento,Volume
20250127,EQPA3F,EQTL PARA,5.35,5.42,5.33,5.35,5.36,140291
20250127,IGTI11F,IGUATEMI S.A,16.84,17.94,16.84,17.61,17.77,11770963
20250127,INEP4F,INEPAR,1.49,1.52,1.41,1.46,1.41,16072
20250127,ATMP3F,ATMASA,1.12,1.17,1.12,1.13,1.15,24796
20250127,BRKM6F,BRASKEM,8.03,8.03,8.03,8.03,8.03,803
20250127,KEPL3F,KEPLER WEBER,9.9,10.3,9.86,10.14,10.15,13910701
20250127,ALPA3F,ALPARGATAS,5.97,5.97,5.86,5.91,5.93,86396
20250127,PCAR3F,P.ACUCAR-CBD,2.63,2.83,2.63,2.76,2.76,2157847
20250127,PGMN3F,PAGUE MENOS,3.06,3.09,3,3.04,3.05,1912377
20250127,PLAS3F,PLASCAR PART,5.59,6.56,5.5,5.56,6.56,23372
20250127,PNVL3F,DIMED,8.16,8.39,8.16,8.24,8.31,2273856
20250127,POSI3F,POSITIVO TEC,5.43,5.69,5.41,5.61,5.62,4670544
20250127,RNEW4F,RENOVA,0.92,0.94,0.89,0.91,0.93,72704
20250127,RPAD6F,ALFA HOLDING,5.89,5.89,5.89,5.89,5.89,589
20250127,TTEN3F,3TENTOS,14.59,15.35,14.58,15.11,15.12,9153152
20250127,UCAS3F,UNICASA,1.76,1.76,1.5,1.58,1.61,4313731
20250127,UNIP6F,UNIPAR,47.6,49.36,47.17,48.59,48.81,57641865
20250127,WEST3F,WESTWING,4.6,4.93,4.5,4.57,4.55,179747
20250128,UNIP3,UNIPAR,47.65,48.05,47.53,47.87,48.05,11011600
20250128,WEST3,WESTWING,4.56,4.73,4.53,4.61,4.53,369000
20250128,REAG3,REAGINVEST,5.1,5.4,5.01,5.15,5.25,13246100
20250128,TOTS3,TOTVS,30.79,31.25,30.43,30.81,30.79,10257154000
20250128,PFRM3,PROFARMA,6.21,6.24,6.1,6.15,6.13,99530600
20250128,PLPL3,PLANOEPLANO,10.9,10.91,10.36,10.55,10.42,2376145300
20250128,YDUQ3,YDUQS PART,9.42,9.52,9.21,9.37,9.3,2937830900
20250128,RAIL3,RUMO S.A.,17.3,17.73,17.19,17.48,17.58,28507616900
20250127,ORVR3F,ORIZON,38.66,39.6,38.32,39.3,39.24,8906057
20250127,BRSR3F,BANRISUL,11.26,11.78,11.26,11.63,11.74,1378821
20250127,BSLI3F,BRB BANCO,7.91,7.91,7.21,7.77,7.21,12445
20250127,CTSA4F,SANTANENSE,0.9,0.9,0.9,0.9,0.9,4410
20250127,ENGI3F,ENERGISA,10.87,11.27,10.8,11.01,11.12,338123
20250127,EQMA3BF,EQTLMARANHAO,23.51,23.51,23.51,23.51,23.51,68179
20250127,IFCM3F,INFRACOMM,0.08,0.09,0.07,0.08,0.09,144424
20250127,INEP3F,INEPAR,1.57,1.64,1.41,1.49,1.59,117776
20250127,ATED3F,ATOM EDUC,1.35,1.4,1.35,1.36,1.36,58505
20250127,BRKM5F,BRASKEM,14.36,15.12,14.1,14.87,14.87,17537847
20250127,JSLG3F,JSL,5.17,5.75,5.14,5.47,5.64,1922067
20250127,KLBN4F,KLABIN S/A,4.34,4.4,4.3,4.36,4.4,24368725
20250127,PATI4F,PANATLANTICA,32.51,34.49,32.51,33.66,32.9,168331
20250127,PGMN1F,PAGUE MENOS,0.17,0.18,0.1,0.12,0.11,51007
20250127,PINE4F,PINE,4.35,4.45,4.35,4.4,4.44,1294395
20250127,PMAM3F,PARANAPANEMA,1.23,1.25,1.17,1.18,1.19,2506653
20250127,PORT3F,WILSON SONS,16.93,16.95,16.64,16.82,16.72,2610598
20250127,RNEW3F,RENOVA,0.92,0.94,0.9,0.91,0.92,52593
20250127,RPAD5F,ALFA HOLDING,7.56,8.55,7.48,8.18,8.3,148078
20250127,RSUL4F,RIOSULENSE,55,56.13,54.91,55.09,56.13,143241
20250127,TXRX4F,TEX RENAUX,1.93,1.93,1.93,1.93,1.93,3281
20250127,UNIP5F,UNIPAR,48.01,49.31,48.01,48.8,49.16,326970
20250127,VALE3F,VALE,52.9,53.97,52.59,53.4,53.71,458272839
20250127,NUTR3F,NUTRIPLANT,3.7,3.82,3.7,3.72,3.74,10441
20250128,USIM5,USIMINAS,5.41,5.47,5.29,5.35,5.33,6287320700
20250128,PETZ3,PETZ,4.88,4.92,4.76,4.83,4.83,2713876500
20250128,RENT3,LOCALIZA,31.5,31.86,31.03,31.45,31.37,19078752800
20250128,TRIS3,TRISUL,5.34,5.38,5.28,5.32,5.3,213573700
20250128,PINE4,PINE,4.55,4.55,4.45,4.49,4.48,17560000
20250128,WLMM4,WLM IND COM,28.8,28.8,28.8,28.8,28.8,1152000
20250128,PDTC3,PADTEC,1.15,1.39,1.11,1.21,1.23,23724200
20250128,PTBL3,PORTOBELLO,3.64,3.65,3.5,3.55,3.54,104549200
20250128,SMFT3,SMART FIT,19.21,19.27,18.99,19.14,19.15,3500619200
20250128,SRNA3,SERENA,6.25,6.27,6.04,6.1,6.07,806611800
20250128,MEAL3,IMC S/A,1,1.01,0.98,0.99,1,46816400
20250128,PETR4,PETROBRAS,37.4,37.49,36.88,37.13,37.13,102564871100
20250128,RCSL4,RECRUSUL,0.7,0.71,0.69,0.69,0.7,149275700
20250128,TAEE3,TAESA,10.72,10.83,10.71,10.77,10.83,61120300
20250128,TCSA3,TECNISA,1.51,1.6,1.51,1.57,1.59,28487500
20250128,TEND3,TENDA,13.23,13.4,13.06,13.22,13.2,2930152400
20250128,CGAS3,COMGAS,120.06,140.82,120.06,130.44,140.82,2608800
20250128,CLSA3,CLEARSALE,10.1,10.17,10.1,10.13,10.17,415842200
20250128,AZUL4,AZUL,4.7,4.76,4.45,4.58,4.45,6685331500
20250128,ENGI11,ENERGISA,38.6,38.94,38.48,38.75,38.84,8265635600
20250128,EMBR3,EMBRAER,59.8,60.15,58.91,59.38,59.37,28363906200
20250128,INEP3,INEPAR,1.54,1.54,1.4,1.44,1.41,6483600
20250128,ENGI3,ENERGISA,10.97,11.14,10.66,10.87,10.98,6850600
20250128,EPAR3,EMBPAR S/A,5.25,5.66,5.22,5.27,5.23,2215500
20250128,IRBR3,IRBBRASIL RE,50.8,52.57,50.79,52.03,52.51,11223013100
20250128,LREN3,LOJAS RENNER,13.6,13.75,13.36,13.54,13.43,17174285700
20250128,ANIM3,ANIMA,1.96,2.04,1.95,1.99,1.99,2026319500
20250128,CAMB3,CAMBUCI,11.25,11.29,11.15,11.23,11.29,13486000
20250128,CCRO3,CCR SA,11.1,11.15,10.98,11.06,11.01,6351460900
20250128,CEBR6,CEB,17.23,17.65,17.23,17.47,17.65,13982900
20250128,NEOE3,NEOENERGIA,18.46,18.55,18.26,18.39,18.43,974394500
20250128,BMOB3,BEMOBI TECH,13.4,13.64,13.32,13.52,13.64,265569900
20250128,BOBR4,BOMBRIL,2.11,2.39,2.07,2.26,2.22,41951300
20250128,ABEV3,AMBEV S/A,11.05,11.21,11.02,11.1,11.11,43336024500
20250128,BRKM5,BRASKEM,14.97,15.05,14.54,14.73,14.6,4295900600
20250128,ALOS3,ALLOS,18.61,18.75,18.48,18.64,18.68,4927866100
20250128,ALUP11,ALUPAR,27.6,27.91,27.52,27.75,27.82,1012634600
20250128,BBDC4,BRADESCO,11.55,11.73,11.43,11.59,11.63,28815510800
20250128,VBBR3,VIBRA,18.32,18.37,17.59,17.92,17.64,19814376400
20250128,RADL3,RAIADROGASIL,20.83,21.3,20.8,21.07,21,14679970600
20250128,SOJA3,BOA SAFRA,10.37,10.46,10.19,10.31,10.45,410889400
20250128,MDNE3,MOURA DUBEUX,12,12.11,11.9,12.01,12.03,319036400
20250128,PETR3,PETROBRAS,41.09,41.33,40.45,40.79,40.98,42505100400
20250128,RCSL3,RECRUSUL,4.14,4.44,4.01,4.25,4.38,2059901200
20250128,TAEE11,TAESA,32.68,32.68,32.41,32.49,32.41,3117627000
20250128,TASA4,TAURUS ARMAS,8.08,8.13,7.96,8.03,7.99,180863300
20250128,TELB3,TELEBRAS,11,11,11,11,11,550000
20250128,TIMS3,TIM,15.85,15.89,15.39,15.57,15.46,11621587400
20250128,CGRA4,GRAZZIOTIN,26.59,26.59,26.3,26.41,26.3,2376900
20250128,AZEV4,AZEVEDO,1.21,1.23,1.16,1.18,1.18,354074100
20250128,ENEV3,ENEVA,11.3,11.34,11.11,11.23,11.18,5057231900
20250128,EMAE4,EMAE,43.4,45,43.4,44.29,45,6201300
20250128,IGTI3,IGUATEMI S.A,2.1,2.17,2.1,2.13,2.15,9063400
20250128,KEPL3,KEPLER WEBER,10.21,10.29,10.09,10.19,10.25,604474600
20250128,ENMT3,ENERGISA MT,82.98,82.99,82.98,82.98,82.99,1659700
20250128,INTB3,INTELBRAS,13.77,13.78,13.24,13.44,13.39,2670835500
20250128,LPSB3,LOPES BRASIL,1.32,1.4,1.26,1.32,1.3,28481200
20250128,AMOB3,AUTOMOB,0.31,0.32,0.3,0.31,0.31,306888600
20250128,ATED3,ATOM EDUC,1.35,1.37,1.25,1.3,1.29,5101300
20250128,CBAV3,CBA,4.97,4.99,4.75,4.83,4.8,1751245700
20250128,CEBR5,CEB,15.53,15.54,15.5,15.52,15.54,776400
20250128,AGRO3,BRASILAGRO,22.59,22.8,22.54,22.69,22.79,289649400
20250128,BMGB4,BANCO BMG,3.74,3.78,3.72,3.73,3.72,163015000
20250128,ABCB4,ABC BRASIL,20,20.01,19.72,19.82,19.85,851596500
20250128,CSNA3,SID NACIONAL,8.75,8.87,8.65,8.73,8.73,7307309400
20250128,BRKM3,BRASKEM,14.85,14.88,14.41,14.69,14.41,12347200
20250128,ALLD3,ALLIED,6.87,6.97,6.87,6.92,6.93,15031300
20250128,ALPK3,ESTAPAR,2.5,2.58,2.44,2.5,2.44,20582400
20250128,BBDC3,BRADESCO,10.65,10.75,10.54,10.65,10.64,10735760300
20250128,VAMO3,VAMOS,4.86,4.9,4.76,4.81,4.77,1528343900
20250128,QUAL3,QUALICORP,1.74,1.82,1.69,1.77,1.79,779918000
20250128,SNSY5,SANSUY,3.67,3.89,3.58,3.7,3.75,259600
20250128,SUZB3,SUZANO S.A.,62.71,63.39,62.31,62.76,62.76,18435453000
20250128,PEAB4,PAR AL BAHIA,47.5,47.5,47.5,47.5,47.5,2375000
20250128,AVLL3,ALPHAVILLE,2.3,2.37,2.19,2.21,2.19,2286000
20250128,RDOR3,REDE D OR,28.4,28.55,27.68,28.14,27.77,18835941300
20250128,TASA3,TAURUS ARMAS,8.25,8.25,8.12,8.14,8.12,6352700
20250128,ZAMP3,ZAMP S.A.,3.07,3.21,3.03,3.1,3.06,206425900
20250128,TGMA3,TEGMA,29.82,29.97,29.52,29.73,29.74,344288200
20250128,CGRA3,GRAZZIOTIN,26.05,26.05,26.05,26.05,26.05,260500
20250128,AZEV3,AZEVEDO,1.22,1.23,1.16,1.18,1.16,67552100
20250128,CMIN3,CSNMINERACAO,5.31,5.33,5.25,5.27,5.26,1867696200
20250128,ELMD3,ELETROMIDIA,29.47,29.5,29.38,29.43,29.5,609370600
20250128,IGTI11,IGUATEMI S.A,17.85,17.93,17.68,17.8,17.82,2768064100
20250128,JSLG3,JSL,5.53,5.68,5.41,5.49,5.41,161251400
20250128,ENJU3,ENJOEI,1.27,1.29,1.22,1.24,1.23,28273800
20250128,EQTL3,EQUATORIAL,29.21,29.46,29.04,29.27,29.35,24107915200
20250128,LOGN3,LOG-IN,20.1,20.16,19.97,20.01,19.97,23420000
20250128,AMBP3,AMBIPAR,121.31,128.14,120.81,123.73,122.3,1989655400
20250128,ASAI3,ASSAI,6.53,6.74,6.52,6.62,6.52,8421897500
20250128,CASH3,MELIUZ,3.21,3.27,3.12,3.21,3.12,177406500
20250128,CEBR3,CEB,16.1,16.15,15.89,16.08,16.15,965200
20250128,AFLT3,AFLUENTE T,7.07,7.07,7.07,7.07,7.07,70700
20250128,BMEB4,MERCANTIL,37.2,38.42,37.2,37.95,38.12,50102800
20250128,AALR3,ALLIAR,11.13,11.29,10.46,10.94,10.7,28122600
20250128,CSMG3,COPASA,21.95,22.24,21.74,21.98,22.04,1961940000
20250128,BRFS3,BRF SA,22.37,22.43,21.9,22.1,22,10990174400
20250128,DESK3,DESKTOP,10.48,10.48,10.1,10.24,10.22,194877200
20250128,ALPA4,ALPARGATAS,6.34,6.38,6.11,6.21,6.13,1804189500
20250128,ALUP4,ALUPAR,9.13,9.15,9.1,9.14,9.14,7405400
20250127,OPCT3F,OCEANPACT,5.57,5.79,5.57,5.7,5.74,720580
20250127,AZUL4F,AZUL,4.51,4.7,4.41,4.58,4.66,8735855
20250127,BRST3F,BRISANET,2.62,2.64,2.53,2.57,2.53,219455
20250127,CTSA3F,SANTANENSE,1.38,1.38,1.38,1.38,1.38,11730
20250127,ENGI11F,ENERGISA,37.76,38.81,37.21,38.3,38.61,17488321
20250127,EPAR3F,EMBPAR S/A,5.2,5.36,5.2,5.23,5.25,377209
20250127,EQTL3F,EQUATORIAL,28.37,29.4,28.34,29.08,29.15,35739656
20250127,IGTI4F,IGUATEMI S.A,7.79,7.85,7.79,7.79,7.85,20260
20250127,IRBR3F,IRBBRASIL RE,49.06,50.75,49.06,50.13,50.4,91789423
20250127,BRKM3F,BRASKEM,14.3,15,14.29,14.74,14.99,1554600
20250127,ENEV3F,ENEVA,10.75,11.38,10.75,11.21,11.23,11492667
20250127,KLBN3F,KLABIN S/A,4.68,4.84,4.68,4.77,4.77,9130153
20250127,ALPK3F,ESTAPAR,2.42,2.59,2.42,2.55,2.59,5135936
20250127,PGMN11F,PAGUE MENOS,0.39,0.39,0.38,0.38,0.38,233
20250127,PINE3F,PINE,4.17,4.59,4.17,4.37,4.59,257463
20250127,PMAM1F,PARANAPANEMA,0.03,0.03,0.01,0.01,0.02,2206
20250127,POMO4F,MARCOPOLO,8.32,8.52,8.28,8.37,8.31,6851688
20250127,RNEW11F,RENOVA,2.73,2.74,2.67,2.71,2.72,43764
20250127,RPAD3F,ALFA HOLDING,4.75,5.19,4.75,4.96,5.19,34745
20250127,RSID3F,ROSSI RESID,2.93,2.94,2.82,2.87,2.94,5079540
20250127,TXRX3F,TEX RENAUX,10,11,10,10.08,11,12100
20250127,UNIP3F,UNIPAR,46.55,48.39,46.55,47.79,47.15,7671686
20250127,USIM5F,USIMINAS,5.23,5.42,5.15,5.35,5.42,7200983
20250127,WHRL4F,WHIRLPOOL,4.17,4.25,4.1,4.16,4.25,205208
20250128,USIM3,USIMINAS,5.36,5.41,5.22,5.29,5.22,78429400
20250128,WHRL4,WHIRLPOOL,4.11,4.23,4.11,4.14,4.11,8865300
20250128,REDE3,REDE ENERGIA,6.32,6.33,6.32,6.32,6.33,253000
20250128,TRAD3,TC,5.95,5.99,5.82,5.9,5.9,8029200
20250128,PINE3,PINE,4.54,4.54,4.54,4.54,4.54,90800
20250128,WIZC3,WIZ CO,5.96,6.03,5.9,5.98,5.98,258073400
20250128,PDGR3,PDG REALT,0.01,0.01,0.01,0.01,0.01,1888600
20250128,EKTR4,ELEKTRO,52,52,52,52,52,1560000
20250128,HBOR3,HELBOR,1.57,1.57,1.5,1.53,1.5,91448800
20250128,DIRR3,DIRECIONAL,27.46,27.69,27.27,27.46,27.41,3811698300
20250128,DXCO3,DEXCO,5.98,6.07,5.87,5.94,5.93,1124694300
20250128,JBSS3,JBS,35.01,35.44,34.71,35.05,34.78,16655517700
20250128,GRND3,GRENDENE,5.68,5.78,5.63,5.74,5.78,505528600
20250128,HAGA3,HAGA S/A,2.07,2.3,2.07,2.26,2.3,590100
20250128,MLAS3,MULTILASER,1.16,1.22,1.12,1.16,1.16,417625500
20250128,BAZA3,AMAZONIA,88.5,88.94,87.38,87.98,88.57,9678200
20250128,BHIA3,CASAS BAHIA,3.68,3.68,3.46,3.56,3.47,1688834000
20250128,BIED3,BIOMA EDUC,3.81,4,3.81,3.96,4,4004000
20250128,CYRE3,CYRELA REALT,19.4,19.62,19.3,19.44,19.36,4375918400
20250128,GOAU4,GERDAU MET,9.91,9.98,9.81,9.9,9.93,6136207200
20250128,BEES3,BANESTES,8.35,8.36,8.13,8.24,8.17,12946500
20250128,CPFE3,CPFL ENERGIA,33.8,34.16,33.51,33.91,33.96,6165233600
20250128,JHSF3,JHSF PART,3.88,3.88,3.79,3.84,3.85,848577300
20250128,ISAE4,ISA ENERGIA,23.58,23.68,23.47,23.58,23.59,4507978900
20250128,CRPG5,CRISTAL,19.55,19.74,19.55,19.64,19.74,392900
20250128,LUPA3,LUPATECH,1.26,1.27,1.24,1.25,1.26,6931500
20250128,CVCB3,CVC BRASIL,1.84,1.86,1.77,1.79,1.77,4572543200
20250128,MBLY3,MOBLY,1.53,1.53,1.49,1.5,1.5,3048400
20250128,KLBN11,KLABIN S/A,22.31,22.38,22.1,22.2,22.25,6708325700
20250128,GFSA3,GAFISA,1.4,1.43,1.34,1.38,1.35,646988300
20250128,ITUB3,ITAUUNIBANCO,29.2,29.5,29.04,29.28,29.2,1216088000
20250128,AZZA3,AZZAS 2154,33.17,33.84,32.79,33.52,33.75,4591854000
20250128,LJQQ3,QUERO-QUERO,2.23,2.25,2.17,2.2,2.18,631633500
20250128,BPAC5,BTGP BANCO,7.42,7.42,7.38,7.4,7.38,148000
20250128,NTCO3,GRUPO NATURA,12.24,12.28,12.03,12.11,12.06,4680655400
20250128,EUCA4,EUCATEX,13.74,13.74,13.44,13.58,13.68,31786900
20250128,PSSA3,PORTO SEGURO,38.34,39.66,38.1,38.6,38.5,10170074000
20250128,FESA3,FERBASA,12.75,12.75,12.75,12.75,12.75,127500
20250128,ELET3,ELETROBRAS,36.17,36.36,35.88,36.02,35.98,16125257900
20250128,HBRE3,HBR REALTY,3.09,3.14,3.01,3.05,3.04,97909400
20250128,DMVF3,D1000VFARMA,5.89,5.9,5.61,5.75,5.68,31636100
20250128,EALT3,ACO ALTONA,14.1,14.1,14.1,14.1,14.1,846000
20250128,MRSA3B,MRS LOGIST,32.5,32.5,32.5,32.5,32.5,325000
20250128,BIOM3,BIOMM,9.9,9.99,9.7,9.87,9.88,96564200
20250128,HAGA4,HAGA S/A,1.19,1.19,1.19,1.19,1.19,11900
20250128,MNDL3,MUNDIAL,16.99,17.2,16.99,17.03,17.2,1873800
20250128,BBAS3,BRASIL,27.69,27.7,27.32,27.49,27.53,35788792600
20250128,BRSR5,BANRISUL,15,15,15,15,15,300000
20250128,BRAV3,BRAVA,23.01,23.05,22.22,22.56,22.44,11871915700
20250128,GGPS3,GPS,15.25,15.32,14.64,14.82,14.64,4312825900
20250128,HYPE3,HYPERA,18.88,19.02,18.09,18.42,18.17,6502358500
20250128,BPAN4,BANCO PAN,6.92,6.95,6.78,6.86,6.82,471457900
20250128,CPLE3,COPEL,8.52,8.63,8.46,8.57,8.62,3793566600
20250128,FESA4,FERBASA,7.91,7.92,7.75,7.8,7.79,201174200
20250128,ITSA3,ITAUSA,9.45,9.54,9.38,9.46,9.44,72893200
20250128,CRPG6,CRISTAL,19.5,19.5,19.5,19.5,19.5,975000
20250128,LVTC3,WDC NETWORKS,2.22,2.3,2.22,2.23,2.22,8094200
20250128,FICT3,FICTORALIMEN,3.7,3.83,3.65,3.7,3.75,7450200
20250128,MDIA3,M.DIASBRANCO,22.29,23.13,22.02,22.54,22.32,2046196900
20250128,KLBN3,KLABIN S/A,4.75,4.83,4.71,4.78,4.71,78347800
20250128,KRSA3,KORA SAUDE,8.45,8.61,8.45,8.57,8.61,15093900
20250128,ITUB4,ITAUUNIBANCO,33.24,33.45,32.97,33.25,33.3,47678619200
20250128,LAND3,TERRASANTAPA,14.9,15.15,14.7,14.99,15,264689700
20250128,BBSE3,BBSEGURIDADE,38.57,39.09,38.55,38.89,39.03,11715284400
20250128,COCE5,COELCE,24.46,24.49,24.1,24.31,24.49,5106000
20250128,ESPA3,ESPACOLASER,0.75,0.75,0.74,0.74,0.74,12571500
20250128,EVEN3,EVEN,5.88,5.94,5.83,5.87,5.84,582790500
20250128,SLCE3,SLC AGRICOLA,18.09,18.09,17.63,17.78,17.66,3248027100
20250128,SCAR3,SAO CARLOS,16.38,17.34,16.26,16.64,16.85,78218500
20250128,EGIE3,ENGIE BRASIL,36.16,37.15,36.06,36.76,36.76,10924847200
20250128,ELET6,ELETROBRAS,39.89,40.12,39.48,39.63,39.56,4095835800
20250128,DEXP3,DEXXOS PAR,8.86,8.9,8.53,8.67,8.63,53631800
20250128,DOTZ3,DOTZ SA,3.3,3.35,3.26,3.3,3.33,2345300
20250128,JALL3,JALLESMACHAD,4.68,4.68,4.5,4.56,4.52,318057300
20250128,ECOR3,ECORODOVIAS,5.1,5.13,4.94,5.03,4.94,1308215900
20250128,BLAU3,BLAU,12.29,12.65,12.08,12.46,12.58,173771800
20250128,MILS3,MILLS,8.85,8.86,8.69,8.74,8.74,396723600
20250128,MOVI3,MOVIDA,3.83,3.87,3.75,3.81,3.81,1911626800
20250128,BGIP4,BANESE,24.82,24.96,24.82,24.85,24.96,3231200
20250128,BRST3,BRISANET,2.55,2.62,2.5,2.56,2.5,33170700
20250128,CXSE3,CAIXA SEGURI,14.88,15.04,14.78,14.92,14.86,3968362800
20250128,GOAU3,GERDAU MET,9.96,10.04,9.9,9.97,9.94,16556400
20250128,BEEF3,MINERVA,4.87,4.92,4.79,4.85,4.82,2470482900
20250128,BRAP4,BRADESPAR,16.47,16.47,16.13,16.24,16.2,4509387300
20250128,CPLE6,COPEL,9.45,9.56,9.39,9.48,9.51,13967966800
20250128,ISAE3,ISA ENERGIA,31.4,31.69,31.37,31.43,31.39,4086900
20250128,CRFB3,CARREFOUR BR,5.95,6.14,5.89,6.01,6.05,5536618300
20250128,CTKA4,KARSTEN,21.9,21.9,21.9,21.9,21.9,219000
20250128,CURY3,CURY S/A,20.75,20.84,20.58,20.71,20.71,3007308900
20250128,MATD3,MATER DEI,3.73,3.76,3.67,3.71,3.71,167570800
20250128,FRAS3,FRAS-LE,21.5,21.56,21.33,21.39,21.38,879455200
20250128,GEPA4,GER PARANAP,29,29.49,29,29.29,29,1464700
20250128,GGBR4,GERDAU,17.66,17.88,17.55,17.66,17.67,13934271200
20250128,MGLU3,MAGAZ LUIZA,6.98,7.04,6.76,6.89,6.76,12709958800
20250128,LEVE3,METAL LEVE,27.83,28.12,27.64,27.95,27.94,481641300
20250128,BPAC3,BTGP BANCO,15.55,15.6,15.54,15.55,15.54,777900
20250128,NGRD3,NEOGRID,21.77,21.93,21.03,21.43,21.04,48442400
20250128,ETER3,ETERNIT,5.25,5.26,5.14,5.21,5.21,30665500
20250128,PRNR3,PRINER,15.05,15.11,14.84,15.02,15.11,384615600
20250128,EZTC3,EZTEC,12.05,12.24,11.86,12.09,12,2183121800
20250128,SYNE3,SYN PROP TEC,4.83,4.96,4.83,4.9,4.95,379916400
20250128,PTNT4,PETTENATI,6.16,6.34,6.16,6.25,6.3,2125500
20250128,SMTO3,SAO MARTINHO,23.55,23.55,22.79,23.04,22.86,1399484800
20250128,STBP3,SANTOS BRP,13.16,13.2,13.15,13.17,13.19,5530080500
20250128,MELK3,MELNICK,3.63,3.74,3.63,3.7,3.68,82507200
20250128,AURE3,AUREN,7.98,7.98,7.77,7.82,7.8,4428061500
20250128,RDNI3,RNI,2.24,2.33,2.24,2.31,2.32,3431900
20250128,TAEE4,TAESA,10.94,10.98,10.89,10.92,10.95,103499000
20250128,TECN3,TECHNOS,5.38,5.65,5.35,5.55,5.41,176829500
20250128,TFCO4,TRACK FIELD,9.36,9.36,9.22,9.29,9.3,181574300
20250128,CGAS5,COMGAS,131,131,131,131,131,1310000
20250128,CLSC4,CELESC,79.59,79.59,79.59,79.59,79.59,795900
20250128,CMIG4,CEMIG,10.75,10.83,10.69,10.75,10.78,8589432300
20250128,CMIG3,CEMIG,15.07,15.24,14.93,15.06,15.09,127491900
20250128,IFCM3,INFRACOMM,0.08,0.09,0.08,0.08,0.08,16632100
20250128,INEP4,INEPAR,1.47,1.47,1.4,1.41,1.4,1142300
20250128,ENGI4,ENERGISA,6.97,7,6.6,6.9,6.95,4970500
20250128,EQPA3,EQTL PARA,5.4,5.4,5.34,5.34,5.35,6473100
20250128,LOGG3,LOG COM PROP,17.91,17.91,17.38,17.57,17.38,543558700
20250128,AMAR3,LOJAS MARISA,1.09,1.13,1.07,1.09,1.11,27957700
20250128,ARML3,ARMAC,5,5.11,4.9,4.97,4.93,204797800
20250128,CAML3,CAMIL,4.89,4.89,4.74,4.79,4.75,331399600
20250128,CEAB3,CEA MODAS,9.25,9.69,9.2,9.5,9.5,3378779400
20250128,AERI3,AERIS,6.51,6.57,6.33,6.43,6.33,237447300
20250128,BMEB3,MERCANTIL,30,31,30,30.76,31,1538000
20250128,BNBR3,NORD BRASIL,97.85,97.85,97.85,97.85,97.85,978500
20250128,CSED3,CRUZEIRO EDU,3.41,3.41,3.29,3.32,3.36,61246700
20250128,BRBI11,BR PARTNERS,13.33,13.55,13.14,13.3,13.35,333792700
20250128,DASA3,DASA,1.96,1.98,1.88,1.92,1.92,76531000
20250128,ALPA3,ALPARGATAS,5.97,5.98,5.71,5.74,5.71,4482000
20250128,ALUP3,ALUPAR,9.36,9.57,9.36,9.45,9.57,2175200
20250128,SIMH3,SIMPAR,3.41,3.44,3.32,3.36,3.35,1446631200
20250128,MULT3,MULTIPLAN,21.55,21.69,21.34,21.54,21.56,4334792000
20250128,VSTE3,VESTE,6.37,6.58,6.35,6.39,6.58,2431100
20250128,WEGE3,WEG,54.49,55.44,53.74,54.16,54.09,55678468200
20250128,UCAS3,UNICASA,1.57,1.6,1.53,1.55,1.55,23201900
20250128,POMO3,MARCOPOLO,6.32,6.32,6.21,6.24,6.22,91414400
20250128,PRIO3,PETRORIO,42.13,42.32,41.32,41.6,41.38,19488667100
20250128,SAPR11,SANEPAR,25.77,25.85,25.45,25.57,25.64,1871115600
20250128,VITT3,VITTIA,5.21,5.25,5.11,5.19,5.25,131386600
20250128,OFSA3,OUROFINO S/A,17.74,17.74,17.63,17.63,17.63,44782400
20250128,ROMI3,ROMI,9.34,9.36,9.13,9.22,9.13,94520600
20250128,NUTR3,NUTRIPLANT,3.83,3.9,3.69,3.77,3.85,4757600
20250128,RNEW11,RENOVA,2.71,2.75,2.63,2.69,2.75,458700
20250128,JFEN3,JOAO FORTES,2.37,2.47,2.37,2.4,2.37,6013900
20250128,NEXP3,NEXPE,3.9,3.95,3.89,3.92,3.89,353500
20250128,OSXB3,OSX BRASIL,3.43,3.44,3.42,3.43,3.44,377600
20250128,PGMN1,PAGUE MENOS,0.12,0.12,0.08,0.09,0.1,1489800
20250128,URHF11,FII URHF,90,90,90,90,90,90000
20250128,RECM11,FII RECM,8.5,9,8.5,8.83,8.99,2649
20250128,TJKB11,FII TJK REND,271.99,271.99,271.99,271.99,271.99,271990
20250128,TRBL11,FII SDI LOG,62.7,63.5,62,62.76,62.01,32464531
20250128,PLCR11,FII PLURAL R,71.75,72.72,70.4,71.17,71.36,19787755
20250128,WTSP11,FII WTC SP,55,59.95,55,55.45,59.95,1219900
20250128,XPLG11,FII XP LOG,91.11,91.5,89.63,90.44,90,476918593
20250128,PABY11,FII PANAMBY,11.12,11.4,11.12,11.24,11.4,12374
20250128,PULV11,FII PULV,7.28,8.29,7.28,7.9,8.05,5087971
20250128,SNCI11,FII SUNO CRI,80.99,81.56,79.04,80.26,80.23,48755472
20250128,SNME11,FII SNME,9.24,9.6,9.16,9.19,9.18,1217993
20250128,RCRB11,FII RIOB RC,118.03,119.29,116.09,116.76,116.14,21063735
20250128,ZAVI11,FII ZAVIT R,83.32,85.79,83.1,84.07,83.77,37052882
20250128,RMAI11,FII REAGMULT,80.01,80.89,78.9,79.26,78.9,4620971
