Data,Código,Nome,Preço Abertura,Preço Máximo,Preço Mínimo,Preço Médio,Preço Fechamento,Volume
20250113,VFCO34,VF CORP,69,69,69,69,69,483000
20250113,DEOP34,DIAGEO PL,39.66,39.72,39.06,39.36,39.3,2980007
20250113,DLTR34,DOLLAR TREE,217.98,217.98,217.98,217.98,217.98,196182
20250113,E1DU34,NEW ORIENTAL,24.09,24.09,24.09,24.09,24.09,171039
20250113,E1SE34,EVERSOURCE E,192.34,192.34,173.23,182.78,173.23,36557
20250113,E1XR34,EXTRA SPACE,224.84,224.84,224.84,224.84,224.84,22484
20250103,ETHA39,BKR ETHEREUM,54.44,56.5,54.19,55.25,56.43,70257615
20250103,BCPX39,GX COPPER MN,47.67,47.67,47.5,47.66,47.5,2483250
20250103,BSHV39,BKR SHORT TR,67.5,68.29,67.5,67.61,68.21,5091459
20250103,BSOX39,BKR SEMICOND,34.25,34.47,34.17,34.27,34.47,205640
20250103,BTLT39,BKR 20YR TRS,35.9,36.12,35.5,35.83,35.61,236045935
20250103,BXTC39,EXPON TECHNL,70.81,70.81,63,66.9,63,13381
20250103,BITO39,CORE SP TOTA,79.19,79.22,79.19,79.2,79.22,1972200
20250103,BIWF39,RUSSEL1000GR,99.76,99.76,99.76,99.76,99.76,9976
20250103,BIYF39,US FINANCIAL,45.57,45.9,45.57,45.57,45.9,556716213
20250103,BKYY39,FT CLOUD CPT,71.05,71.05,71.05,71.05,71.05,14210
20250103,BOTZ39,GX ROBOTC AI,50.8,51.05,50.2,50.47,51.05,2024185
20250103,BIAU39,GOLD TRUST,75.92,77.23,75.92,76.9,77.12,7467752
20250103,BIEU39,COREMSCI EUR,55.35,55.76,55.35,55.66,55.46,6557133
20250103,BACW39,MSCI ACWI,72.66,73.47,72.5,73.41,73.06,1110586469
20250103,BEFV39,MSCIEAFEVALU,53.9,53.9,53.9,53.9,53.9,1239700
20250103,BEWG39,MSCI GERMANY,65.08,65.29,65.08,65.27,65.29,71798
20250103,BEWY39,MSCISOUTHKOR,40.35,40.63,40.35,40.35,40.63,16241575
20250113,V1NO34,VORNADO REAL,229.92,229.92,229.92,229.92,229.92,22992
20250113,Z2IT34,ZOOMINFO TC,8.41,8.41,7.18,7.38,7.18,5169
20250113,H1ST34,HOST HOTELS,101.6,101.6,101.6,101.6,101.6,508000
20250113,AXPB34,AMERICAN EXP,178.87,180.58,176.22,180.51,180.58,93162117
20250113,TSMC34,TAIWANSMFAC,155.18,155.38,152.22,153.3,152.9,946075420
20250113,U1LT34,ULTA BEAUTY,125.11,125.11,123,123.79,123,903692
20250113,U2ST34,UNITY SOFTWR,6.48,6.64,6.17,6.54,6.59,1484882
20250113,MUTC34,MICRON TECHN,99.97,99.97,94.73,96.56,96.8,64014718
20250113,ROXO34,NU HOLDINGS,10.93,11.23,10.84,11.03,11.23,2262976399
20250113,DEAI34,DELTA,393.62,393.62,393.55,393.61,393.55,1220215
20250113,DHER34,DANAHER CORP,51.43,52.32,51,52.11,52.32,3085379
20250113,E1CL34,ECOLAB INC,348,352.7,348,350.35,352.7,70070
20250113,E1QN34,EQUINOR ASA,78.56,79.36,78.5,78.67,78.73,11383695
20250113,E1TR34,ENTERGY CORP,232.8,232.8,232.8,232.8,232.8,931200
20250103,BCHI39,MSCI CHINA,35.67,35.9,35.67,35.78,35.9,2504950
20250103,BSDV39,GX SUPERDIVD,64,64.5,64,64.33,64.5,193000
20250103,BSIL39,GX SILVER MN,41,41,40.64,40.98,40.64,86064
20250103,BTFL39,BKR FLOT RTE,62.45,62.52,62.45,62.45,62.52,649508
20250103,BURT39,BKR MS WLD,64.02,64.02,64.02,64.02,64.02,149806800
20250103,BIJR39,CORESMALLCAP,88.54,89.98,88.54,89.43,89.6,35772
20250103,BIVE39,SP500 VALUE,78.24,79.1,78.18,79.04,78.99,805614060
20250103,BIXJ39,GLOBALHEALTH,66.6,66.6,66.6,66.6,66.6,46620
20250103,BIYW39,US TECHNOLOG,28.37,28.7,28.37,28.43,28.5,549955849
20250103,BNDA39,MSCI INDIA,82,82.72,82,82.6,82.68,8499856
20250103,IBIT39,BKR BITCOIN,114.44,116.16,111.47,115.4,115.52,206113842
20250103,BIEF39,COREMSCIEAFE,54.2,54.55,54.09,54.24,54.55,1193326
20250103,BIHI39,USMEDICDEVIC,10.45,10.45,10.36,10.36,10.36,36269
20250103,BAIQ39,GX AI TECH,71,80.31,71,80.28,80.31,34258081
20250103,BEWA39,MSCIAUSTRALI,49.6,49.6,49.6,49.6,49.6,1240000
20250103,BEWL39,MSCI SWITZER,57.24,57.24,57.24,57.24,57.24,85860
20250103,BEZU39,MSCIEUROZONE,71.79,71.79,71.79,71.79,71.79,136401
20250113,V1OD34,VODAFONE GRO,24.71,25.06,24.6,24.81,25.06,223352
20250113,J1EF34,JEFFERIES FI,433.83,433.83,433.83,433.83,433.83,86766
20250113,H1UM34,HUMANA INC,38.22,39.45,38.22,39.13,39.24,673092
20250113,ITLC34,INTEL,19.24,19.6,19.09,19.24,19.6,56531393
20250113,TXSA34,TERNIUMSA,172.72,178.38,170,173.56,177.32,26086730
20250113,U1RI34,UNITED RENTA,143.28,149.31,143.28,146.15,149.31,1066966
20250113,UBSG34,UBS GROUP,195,195,195,195,195,19500
20250113,RIGG34,TRANSOCEAN,24.7,24.91,24.31,24.72,24.6,2692991
20250113,VERZ34,VERIZON,38.84,38.84,38.27,38.56,38.54,5498764
20250113,DEEC34,DEERE CO,84.08,87.84,81.84,86,87.36,162140745
20250113,DISB34,WALT DISNEY,43.6,44.19,43.32,43.72,43.61,69380242
20250113,E1CO34,ECOPETROL SA,26,26.5,25.56,26.27,25.98,7110164
20250113,E1RI34,ERICSSON LM,24.12,24.12,24.12,24.12,24.12,14472
20250113,E1WL34,EDWARDS LIFE,108.98,108.98,108.98,108.98,108.98,108980
20250103,AURA33,AURA 360,25.17,26,24.9,25.42,25,469644206
20250103,BCOM39,BKR COMT ROL,52.38,52.9,52.38,52.63,52.8,505273
20250103,BSGO39,BKR 0 3M TRS,62.15,62.16,62.15,62.15,62.16,62155
20250103,BSLV39,SILVER TRUST,55.22,55.83,55.22,55.47,55.5,2823885
20250103,BTIP39,BKR TIP,66.05,66.08,65.87,65.93,66.08,1351739
20250103,BUSR39,CORE US REIT,60.9,60.9,59.03,59.05,59.03,466524
20250103,BILF39,LATIN AMER40,43.36,43.36,43.36,43.36,43.36,39024
20250103,BIVW39,SP500GROWTH,79.02,79.02,79.02,79.02,79.02,7902
20250103,BIXN39,GLOBAL TECH,17.52,17.76,17.52,17.65,17.65,30674843
20250103,BKCH39,GX BLOCKCHAI,154.54,170,154.54,160.08,169.04,128070
20250103,BOEF39,BKR SP100,89.3,90.15,89.3,89.72,90.15,717800
20250103,BHYG39,BKR IBOXX HY,60.77,60.89,60.77,60.81,60.83,523018
20250103,BIEM39,COREMSCI EMK,53.58,54.05,53.58,53.88,54.05,711321
20250103,BIJH39,CORE MIDCAP,19.16,19.16,19.16,19.16,19.16,26824
20250103,BEEM39,MSCI EMGMARK,41.7,41.7,41.7,41.7,41.7,50040
20250103,BEWC39,MSCI CANADA,62.41,62.41,62.41,62.41,62.41,24964
20250103,BEWW39,MSCI MEXICO,72.42,72.42,72.42,72.42,72.42,21726
20250113,V1IP34,VIPSHOP HOLD,39.04,39.04,39.04,39.04,39.04,3904
20250113,Z1TS34,ZOETIS INC,62.9,63.29,62.69,62.91,62.76,17427818
20250113,H1SB34,HSBC HOLDING,73.92,74.96,73.28,74.63,74.96,23795013
20250113,AVGO34,BROADCOM INC,19.21,19.96,18.88,19.42,19.73,770438584
20250113,SPGI34,SP GLOBAL,80.99,81.84,80.99,81.78,81.84,1308610
20250113,U1BE34,UBER TECH IN,98.88,102.14,98.88,100.74,99.83,85434087
20250113,U2PS34,UPSTART HOLD,19.7,19.7,16.95,17.2,19.44,1690980
20250113,LMTB34,LOCKHEED,2889.18,2950,2889.18,2922.11,2950,2629901
20250113,ROST34,ROSS STORES,456,456,456,456,456,912000
20250113,DBAG34,DEUTSCHE AK,106.05,106.05,106.05,106.05,106.05,159075
20250113,DGCO34,DOLLAR GENER,18.23,18.25,18.06,18.21,18.22,63748
20250113,DVAI34,DAVITA INC,949.4,949.4,949.4,949.4,949.4,94940
20250113,E1MR34,EMERSON ELEC,750,750,715.99,719.63,715.99,5181395
20250113,E1TN34,EATON CORP P,147.79,147.95,147.29,147.76,147.29,768370
20250103,BBUG39,GX CYBERSECT,66.5,66.5,66.5,66.5,66.5,798000
20250103,BDVY39,SELECT DIVID,80.79,80.79,80.79,80.79,80.79,1615800
20250103,BSHY39,BKR 1 3 YRTR,63,63.15,63,63.07,63.15,3260835
20250103,BSTI39,BKR STIP,61.88,62.34,61.88,62.21,62.01,105759
20250103,BURA39,GX URANIUM,58.48,59.27,58.19,58.53,59.27,10097146
20250103,GDXB39,VE GOLD ETF,71.8,72.27,71.8,72.1,72.24,39787723
20250103,BIVB39,CORE SP 500,91.55,92.08,90.33,91.43,91.96,19265966
20250103,BIWM39,RUSSELL 2000,68.73,70.7,67.83,68.4,70.7,564016223
20250103,BIYT39,BKR 7 10 YRT,57.24,57.24,57.24,57.24,57.24,5724
20250103,BLQD39,BKR IBOX IGC,66.35,66.35,65.73,65.94,66.06,2024486
20250103,ABGD39,ABDEN GOLD,77.66,77.66,77.66,77.66,77.66,776600
20250103,BIBB39,ICE BIOTECH,55.03,55.38,55.03,55.22,55.23,292714
20250103,BIEV39,EUROPE ETF,64.14,64.56,64.14,64.54,64.56,361443
20250103,BAER39,US AEROSPACE,45.05,45.36,45.05,45.34,45.09,4398720
20250103,BEGU39,TRUSTMSCI US,80.3,80.6,75.57,78.67,80.59,238717696
20250103,BEWJ39,MSCI JAPAN,51.45,52.06,51.45,52.05,51.9,4263532
20250103,BEWZ39,MSCI BRAZIL,46.01,46.39,46.01,46.33,46.35,245582
20250103,BGNO39,GX GENOMBIOT,30.85,30.85,30.85,30.85,30.85,327010
20250103,BQUA39,MSCIUSQUAL F,73.71,73.71,73.71,73.71,73.71,972972
20250103,RENT3Q,LOCALIZA,32.3,32.3,32.3,32.3,32.3,1204144000
20250103,AGRO3F,BRASILAGRO,22.32,22.37,22.06,22.13,22.07,25167516
20250103,ALOS3F,ALLOS,18.17,18.24,17.79,17.96,17.82,15876477
20250103,CSED3F,CRUZEIRO EDU,3.12,3.15,3.04,3.09,3.11,429336
20250103,AVLL3F,ALPHAVILLE,2.75,2.75,2.72,2.74,2.72,6038
20250103,AZUL4F,AZUL,3.7,3.8,3.62,3.7,3.73,7977281
20250103,BRST3F,BRISANET,2.56,2.58,2.49,2.54,2.49,378439
20250103,DASA3F,DASA,1.89,2.02,1.89,1.97,2.02,701330
20250103,DIRR3F,DIRECIONAL,26.75,26.88,26.52,26.65,26.75,26399294
20250103,DTCY3F,DTCOM-DIRECT,4.42,4.42,4.42,4.42,4.42,2652
20250103,FLRY3F,FLEURY,12.07,12.16,11.92,12.03,11.92,28574820
20250103,FSRF11F,FISET FL REF,0.19,0.19,0.17,0.18,0.17,68752
20250103,GFSA3F,GAFISA,1.16,1.24,1.16,1.2,1.23,553628
20250103,ITSA4F,ITAUSA,8.69,8.71,8.53,8.59,8.55,183650565
20250103,MAPT3F,CEMEPE,4,4,4,4,4,800
20250103,MDNE3F,MOURA DUBEUX,10.75,10.75,10.42,10.58,10.42,5861282
20250103,ALPK3F,ESTAPAR,2.28,2.31,2.12,2.23,2.14,21456994
20250103,AMAR11F,LOJAS MARISA,0.75,0.85,0.65,0.74,0.77,54318
20250103,AMER3F,AMERICANAS,5.73,6.1,5.6,5.74,5.94,6646634
20250103,ASAI3F,ASSAI,5.45,5.51,5.34,5.41,5.45,4891156
20250103,CYRE3F,CYRELA REALT,16.57,16.71,16.31,16.48,16.55,14807524
20250103,EUCA3F,EUCATEX,17.01,17.57,16.98,17.21,17,61961
20250103,FDES11F,FUNDES,0.39,0.39,0.38,0.38,0.38,5157
20250103,FICT3F,FICTORALIMEN,3.13,3.17,2.77,3.03,2.93,242549
20250103,LPSB3F,LOPES BRASIL,1.45,1.56,1.44,1.51,1.48,1487468
20250103,BRBI11F,BR PARTNERS,13.25,13.25,12.56,12.78,12.85,45503827
20250103,CTSA3F,SANTANENSE,1.52,1.52,1.52,1.52,1.52,8512
20250103,ENGI11F,ENERGISA,36.04,36.57,35.26,35.56,35.26,15231866
20250103,ENMT4F,ENERGISA MT,84.74,84.74,84.74,84.74,84.74,8474
20250103,BFAL39,BKR FLL ANGL,57.35,57.35,55.25,56.3,55.25,11260
20250103,BGOV39,BKR US TREAS,46.05,46.35,46.05,46.18,46.35,568029
20250103,BQYL39,GX NASDAQ100,37.52,37.87,37.44,37.6,37.72,1966692
20250103,RADL3Q,RAIADROGASIL,21.46,21.46,21.46,21.46,21.46,296148000
20250103,AGXY3F,AGROGALAXY,0.48,0.5,0.47,0.48,0.48,153858
20250103,BMOB3F,BEMOBI TECH,13.14,13.3,13.02,13.19,13.02,2935497
20250103,ATED3F,ATOM EDUC,1.57,1.7,1.38,1.55,1.46,79078
20250103,AZEV11F,AZEVEDO,0.26,0.26,0.25,0.25,0.25,4172
20250103,BRSR3F,BANRISUL,11.9,11.9,11.16,11.38,11.27,2872711
20250103,BSLI3F,BRB BANCO,8.07,8.07,8.07,8.07,8.07,20175
20250103,DESK3F,DESKTOP,10.14,10.69,10.14,10.41,10.69,1453821
20250103,DMVF3F,D1000VFARMA,5.68,5.72,5.32,5.64,5.47,2259676
20250103,DXCO3F,DEXCO,5.9,5.91,5.74,5.79,5.75,3310097
20250103,FRAS3F,FRAS-LE,20.32,20.56,18.45,19.98,18.45,3283507
20250103,FSTU11F,FISET TUR,0.37,0.37,0.36,0.36,0.36,1132
20250103,GGBR3F,GERDAU,16.76,16.76,16.17,16.33,16.24,6769440
20250103,LUPA3F,LUPATECH,1.26,1.31,1.22,1.28,1.25,25441654
20250103,MATD3F,MATER DEI,3.49,3.51,3.31,3.41,3.31,419969
20250103,MEAL3F,IMC S/A,0.99,1.01,0.95,0.98,0.95,176718
20250103,ALUP11F,ALUPAR,26.66,26.73,26.22,26.41,26.31,29924430
20250103,AMAR3F,LOJAS MARISA,0.96,1,0.96,0.98,0.99,242428
20250103,AMOB3F,AUTOMOB,0.35,0.36,0.33,0.34,0.33,2530848
20250103,BRKM3F,BRASKEM,12.42,12.59,11.92,12.23,11.97,3621269
20250103,ESPA3F,ESPACOLASER,0.74,0.75,0.7,0.72,0.75,35545
20250103,EUCA4F,EUCATEX,13.89,13.89,13.38,13.59,13.38,4577892
20250103,FESA3F,FERBASA,12.97,13,12.43,12.78,12.43,90772
20250103,ISAE3F,ISA ENERGIA,31.5,31.97,31.15,31.47,31.46,3934654
20250103,LREN3F,LOJAS RENNER,12,12.3,11.9,12.12,12.17,17551890
20250103,BRFS3F,BRF SA,24.8,24.8,23,24.16,23,23059242
20250103,CTSA4F,SANTANENSE,0.8,0.8,0.8,0.8,0.8,10640
20250103,ENGI3F,ENERGISA,10.28,10.42,9.91,10.16,10.06,612710
20250103,BFXH39,FT HCAREALPH,43.26,43.26,43.26,43.26,43.26,341754
20250103,BGWH39,COREDIVGROWT,75.83,75.85,75.83,75.84,75.85,766083
20250103,GOLL4,GOL,1.4,1.43,1.38,1.39,1.38,493175600
20250103,AFLT3F,AFLUENTE T,7.45,7.48,7.2,7.46,7.48,23132
20250103,ALLD3F,ALLIED,7.07,7.07,6.69,6.88,6.79,3060390
20250103,BOBR4F,BOMBRIL,1.78,1.85,1.75,1.79,1.76,21270800
20250103,AURE3F,AUREN,8.6,8.65,8.41,8.48,8.44,59364102
20250103,AZEV4F,AZEVEDO,0.98,1.05,0.96,1.01,1,806904
20250103,BRSR6F,BANRISUL,10.11,10.11,9.61,9.74,9.65,51843236
20250103,DASA11F,DASA,0.9,0.9,0.9,0.9,0.9,2070
20250103,DEXP4F,DEXXOS PAR,8.37,8.68,8.3,8.59,8.65,49013
20250103,DOTZ3F,DOTZ SA,3,3.1,2.97,3.03,3.08,2150723
20250103,FIQE3F,UNIFIQUE,3.47,3.47,3.37,3.41,3.43,3408048
20250103,FSPE11F,FISET PESCA,0.27,0.27,0.26,0.26,0.27,5931
20250103,GEPA4F,GER PARANAP,30.89,30.89,29.75,29.93,29.75,574757
20250103,ITSA3F,ITAUSA,8.99,9.07,8.73,8.82,8.77,20755214
20250103,LWSA3F,LWSA,3.24,3.27,3.17,3.2,3.18,1643125
20250103,MDIA3F,M.DIASBRANCO,19.81,19.93,19.55,19.7,19.57,11400094
20250103,ALPA4F,ALPARGATAS,6.24,6.36,6.16,6.26,6.26,2590895
20250103,ALUP4F,ALUPAR,8.78,8.91,8.72,8.77,8.84,3533712
20250103,AMER11F,AMERICANAS,8.41,8.41,0.02,3.72,0.02,12653
20250103,ARML3F,ARMAC,5.06,5.38,5.03,5.2,5.1,1150607
20250103,CXSE3F,CAIXA SEGURI,14.49,14.54,14.24,14.33,14.31,142131723
20250103,ETER3F,ETERNIT,5.21,5.21,5.07,5.1,5.12,836698
20250103,EZTC3F,EZTEC,10.79,10.91,10.55,10.67,10.56,10114744
20250103,FHER3F,FER HERINGER,5.63,6.07,5.63,5.81,5.91,614439
20250103,LOGN3F,LOG-IN,20.21,20.88,20.07,20.35,20.88,1237859
20250103,BBDC4F,BRADESCO,11.38,11.44,11.15,11.25,11.2,113006180
20250103,CTKA4F,KARSTEN,21.9,21.9,21.9,21.9,21.9,2190
20250103,CVCB3F,CVC BRASIL,1.52,1.54,1.45,1.48,1.48,3429035
20250103,ENJU3F,ENJOEI,1.09,1.11,1.03,1.06,1.06,190455
20250103,BFDL39,FTMOR DV LEA,62.34,62.34,62.34,62.34,62.34,1246800
20250103,BGRT39,GLOBAL REIT,49.35,49.35,49.08,49.33,49.08,222021
20250103,BBJP39,JP BTB JAPAO,69.78,69.78,69.78,69.78,69.78,69780
20250103,AERI3F,AERIS,7.08,8.05,6.88,7.68,7.53,8712820
20250103,AHEB3F,SPTURIS,38.25,38.25,38.25,38.25,38.25,7650
20250103,BNBR3F,NORD BRASIL,93.49,93.49,93.49,93.49,93.49,65443
20250103,ATMP3F,ATMASA,1.21,1.21,1.16,1.18,1.16,9514
20250103,AZEV3F,AZEVEDO,0.95,1.05,0.95,1.01,1.02,273039
20250103,BRSR5F,BANRISUL,15.99,16,15.97,15.99,16,46376
20250103,BSLI4F,BRB BANCO,8.17,8.28,8.17,8.26,8.28,149577
20250103,DEXP3F,DEXXOS PAR,8.34,8.49,8.2,8.27,8.33,812502
20250103,DOHL4F,DOHLER,3.86,3.95,3.86,3.86,3.95,4255
20250103,FIGE4F,INVEST BEMGE,30,30,30,30,30,3000
20250103,FRIO3F,METALFRIO,302.5,313,285.01,303.62,305.4,4159622
20250103,GEPA3F,GER PARANAP,30,31.2,30,30.03,31.2,309330
20250103,GGBR4F,GERDAU,17.91,17.99,17.36,17.56,17.36,45429207
20250103,LVTC3F,WDC NETWORKS,2.33,2.35,2.28,2.31,2.28,34070
20250103,MBLY3F,MOBLY,1.53,1.53,1.41,1.46,1.43,3004351
20250103,ALPA3F,ALPARGATAS,6.05,6.15,5.95,6.03,6.12,65750
20250103,ALUP3F,ALUPAR,9,9.12,8.88,8.97,8.99,1429800
20250103,AMBP3F,AMBIPAR,119,119.27,111.16,115.33,118,96422047
20250103,ANIM3F,ANIMA,1.58,1.6,1.51,1.55,1.51,936282
20250103,BRKM5F,BRASKEM,12.06,12.18,11.39,11.6,11.4,15147922
20250103,ESTR4F,ESTRELA,3.97,3.97,3.5,3.63,3.55,11628
20250103,EVEN3F,EVEN,5.31,5.6,5.31,5.4,5.6,3420280
20250103,FESA4F,FERBASA,7.85,7.85,7.55,7.66,7.55,9081429
20250103,ISAE4F,ISA ENERGIA,23,23.06,22.65,22.78,22.65,357730993
20250103,BBDC3F,BRADESCO,10.47,10.52,10.26,10.35,10.32,66038416
20250103,CSUD3F,CSU DIGITAL,15.25,15.31,14.81,15.05,15.07,2387031
20250103,CURY3F,CURY S/A,17.49,18.03,17.2,17.41,18.03,9371060
20250103,ENGI4F,ENERGISA,6.42,6.54,6.34,6.4,6.38,859356
20250103,EQTL3F,EQUATORIAL,26.7,26.91,26.25,26.48,26.26,36757604
20250103,IGTI4F,IGUATEMI S.A,7.82,7.82,7.79,7.8,7.79,3122
20250103,IRBR3F,IRBBRASIL RE,44,44.29,42.11,43.16,42.11,86323822
20250103,LEVE3F,METAL LEVE,26.7,26.94,26.11,26.36,26.22,56572545
20250103,LJQQ3F,QUERO-QUERO,2.15,2.17,2.09,2.11,2.12,1177239
20250103,SMTO3F,SAO MARTINHO,23,24.07,23,23.57,23.45,14355644
20250103,SEQL3F,SEQUOIA LOG,2.57,2.62,2.42,2.47,2.49,613997
20250103,SLCE3F,SLC AGRICOLA,17.32,17.32,17,17.12,17,18702445
20250103,VSTE3F,VESTE,6.78,6.78,6.35,6.57,6.35,128802
20250103,SBFG3F,GRUPO SBF,10.64,10.76,10.27,10.54,10.27,3854725
20250103,VBBR3F,VIBRA,17.84,17.99,17.6,17.71,17.6,30012881
20250103,CSNA3F,SID NACIONAL,8.42,8.49,8.15,8.26,8.15,30541505
20250103,JSLG3F,JSL,5.33,5.8,5.33,5.7,5.78,1843225
20250103,KLBN4F,KLABIN S/A,4.53,4.59,4.45,4.51,4.46,29336188
20250103,BIED3F,BIOMA EDUC,4.1,4.1,4.05,4.07,4.05,815
20250103,BLAU3F,BLAU,12.84,12.98,12.6,12.82,12.6,3527833
20250103,BMIN3F,MERC INVEST,20.39,20.39,20.38,20.38,20.39,32621
20250103,BRAV3F,BRAVA,23.41,23.53,22.91,23.18,23.08,55077892
20250103,CPLE6F,COPEL,9,9.13,8.93,8.99,8.95,26635819
20250103,CRPG6F,CRISTAL,20.06,20.06,20.06,20.06,20.06,14042
20250103,EMBR3F,EMBRAER,57.67,58,56.99,57.47,56.99,122421595
20250103,HBTS5F,HABITASUL,28.5,28.5,28.5,28.5,28.5,28500
20250103,BAZA3F,AMAZONIA,84.53,85.06,83.71,84.44,84.35,2389725
20250103,BGIP3F,BANESE,25.5,25.69,25.5,25.67,25.69,25671
20250103,COCE11F,COELCE,0.8,0.96,0.52,0.68,0.61,61751
20250103,GOLL13F,GOL,0.89,1.15,0.83,0.97,0.94,118182
20250103,HAGA3F,HAGA S/A,1.83,1.95,1.83,1.87,1.83,561
20250103,MLAS3F,MULTILASER,1.05,1.09,1.04,1.06,1.05,273336
20250103,MYPK3F,IOCHP-MAXION,11.42,11.45,10.94,11.08,10.94,4299463
20250103,NINJ3F,GETNINJAS,4.88,5.1,4.88,4.89,4.92,46500
20250103,BPAC11F,BTGP BANCO,26.95,27.32,26.69,26.89,26.72,29991181
20250103,EPAR3F,EMBPAR S/A,5.55,5.56,5.4,5.47,5.51,632681
20250103,IFCM3F,INFRACOMM,0.07,0.07,0.06,0.06,0.06,70145
20250103,INEP3F,INEPAR,1.47,1.7,1.43,1.54,1.7,42381
20250103,KRSA3F,KORA SAUDE,8.23,8.23,8.05,8.12,8.05,643725
20250103,LIGT3F,LIGHT S/A,4.05,4.1,3.96,4.01,3.96,364109
20250103,PTBL3F,PORTOBELLO,3.47,3.5,3.26,3.32,3.26,1636853
20250103,WEGE3F,WEG,52.46,53.1,52.25,52.65,52.37,176866137
20250103,SHOW3F,TIME FOR FUN,0.66,0.71,0.65,0.69,0.71,9474342
20250103,VIVR3F,VIVER,1.11,1.12,1.08,1.09,1.08,87472
20250103,VTRU3F,VITRUEDUCA,6.53,6.53,6.03,6.22,6.11,144414
20250103,SBSP3F,SABESP,88.47,88.87,86.47,87.41,86.85,80558281
20250103,VITT3F,VITTIA,5.35,5.35,5.14,5.22,5.26,481920
20250103,ENEV3F,ENEVA,9.7,10.13,9.7,9.99,10.07,12430832
20250103,KEPL3F,KEPLER WEBER,9.34,9.4,9.08,9.16,9.09,18017350
20250103,AALR3F,ALLIAR,8.1,8.1,7.27,7.63,7.27,784641
20250103,BIOM11F,BIOMM,0.55,0.55,0.55,0.55,0.55,55
20250103,BMEB3F,MERCANTIL,31.5,31.5,31.03,31.37,31.5,116080
20250103,BMIN4F,MERC INVEST,17.07,17.07,16.86,16.87,16.86,26997
20250103,CPFE3F,CPFL ENERGIA,31.4,31.5,30.91,31.13,30.91,69401049
20250103,CRFB3F,CARREFOUR BR,5.5,5.55,5.29,5.37,5.36,4128199
20250103,CSAN3F,COSAN,8.04,8.11,7.93,8,8,27785072
20250103,HBOR3F,HELBOR,1.39,1.44,1.36,1.38,1.37,220133
20250103,HETA4F,HERCULES,5.24,5.24,5.24,5.24,5.24,524
20250103,BBAS3F,BRASIL,23.93,24.07,23.7,23.82,23.75,1199175925
20250103,BGIP4F,BANESE,23.8,23.8,23.19,23.53,23.19,251854
20250103,COCE1F,COELCE,0.29,1.1,0.29,0.63,0.59,144927
20250103,GOLL4F,GOL,1.38,1.43,1.38,1.39,1.39,2337539
20250103,HAGA4F,HAGA S/A,1.1,1.19,1.1,1.16,1.19,20836
20250103,MNPR3F,MINUPAR,21.2,21.2,21.2,21.2,21.2,2120
20250103,NEOE3F,NEOENERGIA,18.93,19,18.74,18.9,19,12136895
20250103,NORD3F,NORDON MET,7,7,6.03,6.45,6.49,35519
20250103,EQPA3F,EQTL PARA,5.69,5.69,5.57,5.66,5.68,156946
20250103,IGTI3F,IGUATEMI S.A,2.05,2.14,2.05,2.1,2.11,13599594
20250103,INTB3F,INTELBRAS,12.28,12.55,12.26,12.34,12.27,7764408
20250103,LAVV3F,LAVVI,7.43,7.49,7.08,7.21,7.09,7185174
20250103,LJQQ1F,QUERO-QUERO,0.19,0.21,0.09,0.14,0.1,95431
20250103,SMFT3F,SMART FIT,16.78,16.95,16.61,16.81,16.95,3123283
20250103,SEER3F,SER EDUCA,4.41,4.62,4.1,4.3,4.1,1092371
20250103,SIMH3F,SIMPAR,3.35,3.5,3.35,3.43,3.37,2626908
20250103,VLID3F,VALID,21.78,24.85,21.56,23.79,24.84,21716383
20250103,VVEO3F,VIVEO,2.01,2.1,1.95,2.01,1.95,531605
20250103,VAMO3F,VAMOS,4.65,4.72,4.53,4.61,4.72,5259531
20250103,CSMG3F,COPASA,20.59,21.02,20.44,20.88,20.87,67504422
20250103,JHSF3F,JHSF PART,3.64,3.68,3.6,3.64,3.68,11593902
20250103,KLBN3F,KLABIN S/A,4.85,4.87,4.75,4.82,4.8,8693401
20250103,ABEV3F,AMBEV S/A,11.57,11.57,11.28,11.39,11.28,30711447
20250103,BIOM3F,BIOMM,10.48,10.55,10.06,10.28,10.21,638485
20250103,BMGB4F,BANCO BMG,3.72,3.77,3.71,3.73,3.72,9418150
20250103,BRAP4F,BRADESPAR,16.49,16.49,16,16.16,16,64478851
20250103,CPLE5F,COPEL,10.6,11.08,10.37,10.6,10.37,223749
20250103,CRPG5F,CRISTAL,19.52,19.81,19.44,19.7,19.73,240353
20250103,EMAE4F,EMAE,41,41,39.2,39.7,39.2,55581
20250103,HBSA3F,HIDROVIAS,2.7,2.77,2.7,2.73,2.7,327731
20250103,BALM4F,BAUMER,10.87,10.87,10.87,10.87,10.87,2174
20250103,BEES4F,BANESTES,8.76,8.77,8.59,8.68,8.64,1266968
20250103,BPAN4F,BANCO PAN,6.39,6.39,6.15,6.19,6.18,1733182
20250103,COGN3F,COGNA ON,1.07,1.11,1.07,1.08,1.08,1701759
20250103,GUAR3F,GUARARAPES,5.6,5.9,5.6,5.75,5.9,1635646
20250103,MILS3F,MILLS,8.3,8.47,8.29,8.38,8.29,1722800
20250103,MWET4F,WETZEL S/A,11,11.1,11,11.05,11.1,4420
20250103,NGRD3F,NEOGRID,21.5,22.5,21.03,21.64,22.2,7739696
